phenomenonTime,AMF_pm012,GLB_1745609,GLB_4182551,GLB_5939801,GLB_5965467,GLOBE_350916063264611,GLOBE_350916063264850,GLOBE_350916063265568,GLOBE_350916066550651,GLOBE_350916067031677,HLL_zps-09,HLL_zps-10,LTD_10414,LTD_11636,LTD_19824,LTD_25146,LTD_26302,LTD_31138,LTD_31898,LTD_34054,LTD_34530,LTD_34716,LTD_34722,LTD_35291,LTD_35706,LTD_41732,LTD_41957,LTD_44936,LTD_46788,LTD_53212,LTD_53693,LTD_55142,LTD_55401,LTD_55645,LTD_56618,LTD_57198,LTD_57243,LTD_57581,LTD_60640,LTD_62035,LTD_6361,LTD_66369,LTD_66669,LTD_66758,LTD_67490,LTD_67872,LTD_68566,LTD_68612,LTD_68708,LTD_6874,LTD_69154,LTD_74486,LTD_7631,LTD_8901,MJS_719,MJS_721,MJS_773,MJS_782,MJS_787,MJS_791,MJS_871,MJS_883,MVB_pistofsensor2-in,MVB_pistofsensor2-out,NBI_352753090556927,OZK_1813,OZK_350928,OZK_4891351,OZK_4891985,SSK_LH023,SSK_LH025,SSK_RDFV001,SSK_RDFV017,SSK_RDFV019,SSK_RDFV022,SSK_RDFV024,SSK_RDFV035,SSK_RDFV050,SSK_USP01,SSK_USP02,SSK_USP03,SSK_USP04,SSK_USP05,SSK_USP06,USP_pu002,USP_pu009,USP_pu016,USP_pu502,USP_pu504,USP_pu508,USP_pu510,UTR_bu006,UTR_bu007,UTR_bu011,UTR_bu020
2023-12-13T00:00:00.000Z,2.808,,,,3.09,5.82,6.8,7.3,5.72,7.45,,,4.644,4.922,,2.73,4.515,2.8,2.014,0.535,,1.696,,,2.1,,,1.308,3.922,2.862,,0.0,1.512,4.77,,4.644,,1.728,5.145,4.104,4.635,,,6.042,,3.33,,3.888,7.632,105.181,,5.076,1.908,11.766,,10.67,5.25,20.67,,49.0,19.0,,2.42,5.85,1.08,5.71,256.265,,2.14,,,,,,,,,,5.13,5.82,5.54,5.88,5.5,5.27,2.834,0.0,8.856,,5.457,,,,,0.108,
2023-12-13T01:00:00.000Z,3.76,,,,5.29,11.22,10.93,14.84,10.14,12.46,,,5.293,5.846,,3.402,6.399,4.345,2.772,0.405,,1.848,,,6.162,,,1.343,4.697,3.645,,0.0,1.092,6.474,,4.74,,2.212,7.144,5.12,6.966,,,6.396,,4.266,,3.744,9.48,128.059,,6.557,1.6,9.638,,21.67,7.67,25.75,,38.75,24.0,,1.69,8.42,1.58,8.02,225.099,,1.539,,,,,,,,,,6.92,9.84,8.7,9.05,8.8,8.52,3.555,0.0,7.821,,7.128,,,,,0.079,
2023-12-13T02:00:00.000Z,4.554,,,,4.97,11.01,10.63,14.62,9.71,11.46,,,5.856,6.336,,4.141,7.474,5.148,2.924,0.707,,2.236,,,5.58,,,1.568,4.788,4.545,,0.0,1.302,8.096,,5.335,,2.619,7.452,5.9,8.5,,,6.825,,5.643,,4.464,10.45,111.264,,6.365,2.112,10.64,,16.75,7.0,,,45.75,20.0,,1.25,7.92,1.9,7.62,260.883,,1.919,,,,,,,,,,8.43,9.3,8.24,8.47,8.48,8.08,3.977,0.0,8.265,,8.484,,,,,0.095,
2023-12-13T03:00:00.000Z,4.185,,,,4.92,9.97,10.65,12.95,9.0,10.71,,,5.642,5.429,,3.69,6.3,5.3,2.449,0.465,,2.054,,,4.731,,,1.52,4.235,4.277,,0.0,1.131,7.371,,5.244,,2.484,6.075,5.358,6.612,,,5.88,,5.586,,4.524,9.396,135.725,,6.03,1.958,10.472,,17.0,4.5,40.5,,50.67,25.0,,1.0,7.83,1.78,8.09,191.487,,1.767,,,,,,,,,,8.62,9.72,8.65,9.05,9.0,8.43,3.999,0.0,6.93,,7.719,,,,,0.09,
2023-12-13T04:00:00.000Z,3.77,,,,6.41,13.29,13.69,16.11,11.1,14.72,,,4.118,4.617,,2.856,5.432,4.278,2.128,0.171,,1.68,,,5.301,,,1.2,3.685,3.306,,0.0,0.741,6.048,,4.234,,2.03,4.984,3.944,5.5,,,4.984,,4.453,,3.762,8.265,65.322,,4.524,1.197,7.524,,23.0,7.0,43.0,,42.25,29.0,,1.0,8.0,1.508,9.02,68.001,,1.083,,,,,,,,,,10.3,12.58,11.52,12.34,12.22,11.48,3.009,0.0,4.408,,5.415,,,,,0.058,
2023-12-13T05:00:00.000Z,4.96,,,,7.86,16.15,15.81,19.95,14.37,17.13,,,4.898,6.039,,3.658,7.316,5.859,2.832,0.248,,2.006,,,6.78,,,1.302,4.248,4.774,,0.0,0.854,7.14,,5.394,,2.604,6.077,5.084,7.44,,,5.94,,5.456,,4.514,10.248,65.453,,6.1,1.464,8.113,,22.67,9.5,53.67,,46.75,30.0,,1.0,8.0,2.196,11.5,74.09,,1.178,,,,,,,,,,12.84,16.27,14.3,15.3,15.14,14.22,3.906,0.0,3.72,,7.254,,,,,0.061,
2023-12-13T06:00:00.000Z,4.982,,,,12.24,17.13,17.13,20.38,14.83,18.52,,,4.428,5.46,,3.25,6.5,5.928,2.7,0.102,,2.16,,,7.155,,,1.21,4.05,4.233,,0.0,0.81,5.562,,4.982,,2.376,5.712,4.717,6.321,,,5.724,,5.208,,3.942,10.176,51.463,,5.562,1.3,7.072,,21.0,6.33,58.5,,58.0,39.0,,0.92,8.0,2.16,11.93,60.843,,0.969,,,,,,,,,,13.77,17.38,15.12,15.95,16.13,15.22,3.564,0.0,9.72,,6.579,,,,,0.054,
2023-12-13T07:00:00.000Z,4.902,,,,12.89,15.84,16.21,19.16,13.85,18.53,,,4.503,5.04,,3.132,6.642,5.917,2.86,0.112,,1.925,,,7.15,,,1.276,4.158,4.51,,0.0,1.008,7.535,,5.073,,2.907,5.06,4.902,6.625,,,5.335,,5.64,,4.2,9.955,65.072,,4.902,1.4,6.765,,29.0,8.5,59.0,,65.5,31.5,,1.08,8.0,2.28,10.9,52.36,,1.12,,,,,,,,,,14.16,17.6,15.17,15.88,16.07,15.48,3.828,0.0,14.934,,7.112,,,,,0.057,
2023-12-13T08:00:00.000Z,5.963,,,,11.73,16.29,15.66,18.48,14.29,16.85,,,4.958,5.915,,3.78,8.064,6.984,2.928,0.462,,2.074,,,8.001,,,1.518,4.071,5.395,,0.0,1.216,7.626,,6.072,,2.948,5.46,5.628,8.184,,,6.014,,6.39,,4.736,11.008,83.265,,5.742,1.6,8.064,,25.75,6.67,57.0,,47.75,,,2.33,8.0,2.6,10.85,63.03,,1.518,,,,,,,,,,13.24,15.87,14.14,15.3,14.83,13.48,4.422,0.0,12.804,,7.392,,,,,0.066,
2023-12-13T09:00:00.000Z,9.408,,,,11.67,16.03,16.35,18.76,14.3,17.57,,,7.392,8.924,,6.204,12.502,11.235,4.293,0.294,,3.12,,,11.22,,,2.0,5.46,8.544,,0.0,1.62,9.296,,9.312,,4.074,6.536,9.405,12.24,,,8.342,,10.088,,6.853,22.05,113.896,,8.836,2.208,12.103,,24.33,9.33,57.5,,45.5,36.0,,3.83,8.0,5.022,11.48,279.496,,2.156,,,,,,,,,,13.38,16.62,14.55,15.88,13.66,13.7,6.664,0.0,12.69,,11.368,,,,,0.094,
2023-12-13T10:00:00.000Z,8.16,,,,9.55,15.97,17.14,20.13,15.65,17.24,,,6.636,8.064,,5.44,10.965,9.35,4.698,0.17,,3.24,,,11.371,,,1.785,6.16,6.97,,0.0,1.66,9.922,,8.148,,3.78,7.28,8.5,11.305,,,8.2,,8.245,,6.391,15.96,91.14,,7.896,2.1,10.584,,35.75,7.0,62.0,,39.0,44.0,,3.83,8.0,3.486,12.68,275.315,,1.785,,,,,,,,,,13.63,17.54,14.7,17.52,13.38,14.32,5.628,0.0,19.488,,9.775,,,,,0.084,
2023-12-13T11:00:00.000Z,7.04,,11.68,,10.98,18.06,18.89,21.91,17.01,19.01,,,5.44,6.912,,4.725,9.765,7.488,3.84,0.252,,3.776,,,9.92,,,1.792,5.418,6.08,,0.0,1.197,8.32,,7.296,,3.328,6.435,7.296,9.408,,,6.848,,7.104,,6.426,12.288,91.52,,6.592,1.92,9.344,,27.0,5.67,55.0,,36.75,44.0,,4.5,8.0,3.15,13.8,219.87,,1.323,,,,,,,,,,15.82,21.35,17.57,22.45,18.48,17.28,5.184,0.0,18.432,,7.875,,,,,0.064,
2023-12-13T12:00:00.000Z,8.08,,11.94,,10.13,17.05,18.75,19.91,16.58,18.31,,,6.636,7.505,,5.44,10.88,8.16,4.368,0.08,,3.666,,,10.902,,,2.16,6.396,6.88,,0.0,2.449,9.717,,8.0,,4.16,7.566,8.24,11.36,,,8.058,,7.44,,7.505,15.247,137.618,,7.821,2.686,12.798,,27.0,8.0,45.5,,23.33,28.0,,4.17,8.0,3.95,13.76,251.84,,1.76,,,,,,,,,,15.83,21.28,18.15,28.83,18.73,17.8,6.56,0.0,23.463,,8.08,,,,,0.0,
2023-12-13T13:00:00.000Z,9.212,,9.98,,10.35,17.87,16.85,19.06,16.08,17.21,,,6.789,8.372,,5.888,12.052,9.31,4.002,0.282,,3.915,,,12.104,,,2.185,6.88,8.463,,0.0,1.911,11.0,,8.37,,4.512,7.644,8.93,12.06,,,8.01,,7.178,,9.009,14.651,127.42,,7.905,3.22,15.561,,24.0,7.0,31.0,,26.25,,,4.42,8.0,4.6,12.78,135.078,,2.162,,,,,,,,,,15.52,24.12,19.26,24.32,18.4,18.25,7.708,0.0,25.11,,9.4,,,,,0.093,
2023-12-13T14:00:00.000Z,7.392,,8.17,,10.14,18.43,11.93,18.97,16.32,16.0,,,5.518,6.106,,5.628,11.34,7.998,3.87,0.258,,3.87,,,10.234,,,2.07,6.02,8.16,,0.0,1.848,10.75,,6.952,,5.696,7.74,7.92,11.316,,,7.138,,5.704,,5.456,13.674,159.819,,5.896,2.838,12.04,,21.67,6.67,28.33,,37.25,21.0,,3.42,8.0,3.696,9.01,75.164,,1.806,,,,,,,,,,13.58,20.0,15.54,19.04,16.56,15.8,6.141,0.0,15.928,,6.966,,,,,0.088,
2023-12-13T15:00:00.000Z,7.832,,12.17,,9.73,16.68,16.6,17.45,17.08,14.76,,,6.16,7.216,,5.785,12.816,8.366,4.25,0.623,,4.08,,,8.514,,,1.513,6.375,8.188,,0.0,1.653,9.202,,8.811,,3.738,7.308,8.01,11.392,,,8.526,,5.251,,2.001,14.08,117.744,,3.344,2.816,12.232,,23.67,7.0,34.67,,21.0,23.0,,2.67,8.0,1.936,6.41,63.279,,1.958,,,,,,,,,,10.48,14.53,13.13,15.4,13.33,13.23,5.963,0.0,23.76,,9.09,,,,,0.088,
2023-12-13T16:00:00.000Z,8.265,,10.11,,10.42,,14.78,14.64,12.15,14.65,,,6.324,7.802,,5.626,11.834,7.896,3.306,0.194,,3.48,,,7.189,,,1.786,5.865,10.476,,0.0,1.638,7.12,,8.554,,3.196,4.536,8.448,11.834,,,8.19,,5.264,,3.731,13.299,120.063,,7.084,4.324,10.695,,20.0,7.67,36.5,,25.75,17.0,,2.67,8.0,2.944,12.56,333.583,,2.231,,,,,,,,,,12.83,22.13,16.4,15.95,15.86,14.77,5.922,0.0,17.112,,10.67,,,,,0.092,
2023-12-13T17:00:00.000Z,7.638,,,,12.14,14.35,15.77,16.81,13.59,17.07,,,5.44,7.392,,4.095,8.84,7.56,3.35,0.066,,3.752,,,6.006,,,1.587,4.757,7.524,,0.0,1.428,6.534,,7.638,,2.72,4.422,8.375,7.552,,,7.102,,5.175,,6.256,12.078,104.118,,5.44,4.158,8.316,,23.33,4.0,40.5,,24.0,17.0,,2.58,8.0,4.216,11.71,246.444,,1.518,,,,,,,,,,14.18,20.67,19.62,19.65,18.65,21.1,6.188,0.0,16.456,,8.382,,,,,0.068,
2023-12-13T18:00:00.000Z,6.24,,,,18.65,21.26,23.38,26.74,19.22,21.36,,,5.184,6.912,,3.68,8.372,6.615,3.675,0.094,,4.018,,,7.742,,,1.323,4.704,6.439,,0.0,1.44,7.644,,7.152,,2.928,,6.816,7.406,,,6.912,,4.9,,5.04,10.608,78.768,,5.52,3.216,7.248,,34.0,,64.33,,21.67,41.5,,2.75,8.0,3.36,16.28,172.584,,1.034,,,,,,,,,,17.0,23.42,21.52,22.13,21.35,24.18,6.0,0.0,8.112,,6.815,,,,,0.048,
2023-12-13T19:00:00.000Z,9.487,,,,24.14,34.3,31.07,35.99,28.56,32.91,,,7.685,9.99,,6.156,12.852,10.608,5.445,0.108,,6.38,,,11.495,,,1.961,7.344,10.692,,0.0,2.226,10.065,,11.024,,4.717,,9.434,11.605,,,10.638,,8.06,,6.943,16.362,92.61,,8.374,4.968,10.8,,54.25,13.5,100.75,,31.75,64.0,,4.08,8.0,3.816,21.62,199.854,,1.188,,,,,,,,,,25.7,32.28,30.22,31.62,30.77,29.57,8.957,0.0,9.396,,10.854,,,,,0.053,
2023-12-13T20:00:00.000Z,12.54,,,,29.98,31.53,34.16,35.5,31.29,37.91,,,9.66,12.66,,7.74,16.86,13.098,7.02,0.18,,8.94,,,15.54,,,2.46,9.24,12.72,,0.0,2.64,,,12.42,,6.0,,11.58,14.04,,,13.8,,14.927,,8.4,23.22,96.9,,10.8,7.26,14.4,,52.0,7.0,32760.5,,33.25,70.0,,4.67,8.0,5.4,23.94,210.84,,1.26,,,,,,,,,,29.9,35.73,32.52,34.7,33.5,30.94,11.1,0.0,9.54,,13.2,,,,,0.06,
2023-12-13T21:00:00.000Z,12.075,,,,19.59,,28.24,21.51,19.21,24.08,,,9.246,11.288,,6.188,14.552,10.99,4.087,0.276,,6.164,,,8.04,,,2.967,6.996,10.833,,0.0,3.06,9.916,,13.386,,6.486,,11.385,10.472,,,13.333,,9.936,,10.676,22.916,107.236,,9.52,8.228,12.58,,37.67,5.0,79.33,,33.67,49.5,,4.92,8.0,5.576,19.93,202.101,,1.449,,,,,,,,,,22.07,25.98,23.53,25.33,24.9,23.83,9.591,0.0,11.492,,12.489,,,,,0.068,
2023-12-13T22:00:00.000Z,8.646,,,,18.92,19.47,16.77,23.02,19.11,23.88,,,5.016,9.49,,5.2,10.92,5.037,4.095,0.066,,5.544,,,8.064,,,1.541,5.828,5.478,,0.0,1.885,8.757,,7.392,,3.168,,7.705,9.408,,,10.88,,5.44,,5.33,16.12,81.51,,5.478,7.475,11.505,,27.0,4.33,55.5,,33116.2,39.5,,5.0,8.0,2.904,10.93,174.174,,1.452,,,,,,,,,,12.65,16.97,15.77,16.6,16.37,15.88,6.767,0.0,18.018,,8.316,,,,,0.066,
2023-12-13T23:00:00.000Z,7.722,,,,17.06,17.56,18.8,19.81,18.74,22.38,,,5.85,7.872,,4.818,10.164,6.324,3.422,0.136,,4.543,,,6.195,,,1.914,5.015,6.633,,0.0,1.28,7.552,,6.732,,3.036,5.6,6.7,7.04,,,9.114,,5.896,,6.912,11.277,29.76,,6.37,7.168,9.024,,21.25,3.0,33.5,,32906.2,31.75,,3.67,8.0,3.12,13.59,64.668,,1.496,,,,,,,,,,16.17,21.2,19.3,19.52,20.03,19.03,7.28,0.0,16.0,,8.704,,,,,0.0,
2023-12-14T00:00:00.000Z,8.075,,,,12.92,14.67,16.4,19.39,17.52,17.06,,,6.308,8.446,,4.902,10.922,6.612,3.034,0.174,,4.292,,,5.244,,,2.38,4.824,6.88,,0.0,1.76,6.525,,6.468,,3.276,6.44,7.396,8.217,,,8.547,,6.45,,7.68,10.88,31.652,,6.724,7.708,10.287,,18.5,7.5,30.25,,22020.0,26.0,,3.5,8.0,2.788,11.7,52.809,,1.827,,,,,,,,,,12.63,16.52,15.07,15.37,15.93,14.78,7.56,0.0,17.138,,10.092,,,,,0.0,
2023-12-14T01:00:00.000Z,6.384,,,,13.48,14.81,16.48,19.0,18.51,17.56,,,5.402,7.081,,4.332,9.009,5.772,2.376,0.234,,3.445,,,4.624,,,1.9,4.224,5.621,,0.0,1.704,7.035,,5.175,,2.7,5.544,6.314,7.125,,,7.728,,5.929,,6.461,9.576,36.135,,6.132,5.986,8.496,,16.0,5.0,23.0,,49121.8,22.33,,2.38,8.0,2.92,12.08,40.56,,1.56,,,,,,,,,,13.32,17.17,15.22,15.6,16.03,14.9,6.675,0.0,14.746,,8.814,,,,,0.0,
2023-12-14T02:00:00.000Z,4.263,,,,13.23,14.54,16.83,18.78,18.04,17.91,,,3.75,4.704,,2.773,5.734,4.158,1.794,0.196,,2.622,,,3.174,,,1.275,3.036,3.744,,0.0,1.421,3.864,,3.577,,2.0,3.6,4.1,4.365,,,5.217,,3.71,,4.214,6.672,24.624,,3.871,3.552,6.0,,20.5,4.5,27.5,,32762.5,17.0,,1.92,8.0,1.568,11.91,22.54,,0.98,,,,,,,,,,12.68,16.43,14.75,15.3,15.52,14.46,4.05,0.0,9.947,,5.488,,,,,0.049,
2023-12-14T03:00:00.000Z,7.11,,,,14.48,16.0,17.88,20.54,20.08,19.37,,,6.083,8.19,,4.836,10.296,7.38,2.92,0.237,,4.526,,,5.776,,,2.32,4.828,7.031,,0.0,1.617,7.252,,6.241,,3.555,6.674,7.2,7.566,,,8.625,,6.075,,6.992,11.704,39.936,,6.708,5.616,10.78,,24.5,5.0,27.0,,110.67,25.0,,1.5,8.0,3.12,13.12,37.12,,1.52,,,,,,,,,,14.25,18.23,16.27,16.87,17.43,15.9,6.32,0.0,12.012,,9.36,,,,,0.0,
2023-12-14T04:00:00.000Z,4.68,,,,13.47,13.36,18.68,17.69,18.41,18.01,,,4.264,5.406,,3.233,6.784,4.41,2.296,0.104,,3.416,,,3.752,,,1.479,3.584,4.611,,0.0,1.166,4.704,,4.056,,2.288,4.872,4.386,5.39,,,6.156,,3.95,,5.247,7.776,23.214,,4.472,3.816,6.996,,24.0,5.5,37.0,,109.0,20.5,,1.5,8.0,2.08,13.28,22.464,,1.04,,,,,,,,,,15.42,19.21,17.42,18.08,18.58,17.2,4.628,0.0,10.296,,5.98,,,,,0.0,
2023-12-14T05:00:00.000Z,4.284,,,,8.98,9.73,13.46,12.97,12.94,12.42,,,4.13,4.97,,2.788,6.256,3.752,2.106,0.335,,3.12,,,2.204,,,1.518,3.432,4.42,,0.0,1.584,4.466,,4.209,,2.001,4.482,4.284,4.692,,,5.254,,3.876,,6.048,6.912,20.732,,4.402,4.473,7.1,,17.5,6.5,9.0,,109.5,16.5,,2.0,8.0,2.556,10.54,23.785,,1.273,,,,,,,,,,12.5,14.38,13.56,14.28,14.98,13.83,4.62,0.0,11.005,,5.36,,,,,0.0,
2023-12-14T06:00:00.000Z,4.539,,,,9.83,10.93,11.94,15.32,15.36,13.72,,,4.032,6.438,,3.534,7.347,4.324,2.1,0.186,,3.36,,,3.255,,,1.78,4.0,5.335,,0.0,1.28,6.873,,4.644,,2.38,5.418,4.914,6.161,,,5.727,,4.23,,4.898,8.352,30.874,,4.182,4.84,9.064,,12.67,2.0,12.67,,43646.0,10.5,,1.42,8.0,2.132,8.59,27.74,,1.9,,,,,,,,,,9.92,11.97,10.68,10.95,11.3,10.18,4.59,0.0,9.328,,6.674,,,,,0.082,
2023-12-14T07:00:00.000Z,4.75,,,,24.72,10.58,12.12,15.62,15.66,13.0,,,4.512,6.24,,3.515,7.125,3.76,2.222,0.188,,3.838,,,3.1,,,1.995,4.141,4.982,,0.0,1.455,11.8,,4.845,,2.375,5.974,4.982,6.336,,,6.076,,3.948,,5.432,9.409,42.816,,4.608,4.8,9.409,,16.0,3.0,15.33,,16447.0,11.0,,1.08,8.0,2.112,7.96,15.98,,2.068,,,,,,,,,,9.72,11.45,10.13,10.12,10.68,9.72,4.75,0.0,11.04,,6.298,,,,,0.0,
2023-12-14T08:00:00.000Z,3.456,,10.25,,8.45,10.64,11.95,13.45,13.9,12.23,,,3.626,4.828,,2.21,5.005,3.807,1.776,0.276,,2.812,,,2.232,,,1.596,3.034,3.74,,0.0,1.184,5.621,,3.796,,1.85,3.85,3.672,3.843,,,4.176,,3.397,,5.032,6.319,35.784,,3.552,3.55,6.461,,15.0,8.0,10.75,,16431.0,9.0,,1.92,8.0,1.924,8.94,7.521,,1.725,,,,,,,,,,10.35,12.5,11.15,11.67,11.72,11.15,3.975,0.0,11.322,,4.692,,,,,0.0,
2023-12-14T09:00:00.000Z,3.84,,8.6,,8.17,10.67,12.79,14.79,15.17,13.12,,,4.15,5.214,,2.738,5.55,3.696,1.743,0.693,,2.739,,,2.187,,,2.016,3.444,4.18,,0.0,1.162,8.118,,4.86,,2.296,4.263,4.16,4.896,,,4.455,,3.698,,5.561,7.44,68.72,,4.067,4.187,7.347,,13.5,2.5,12.5,,65458.7,11.0,,3.33,8.0,2.49,9.19,7.546,,1.771,,,,,,,,,,10.13,12.23,11.07,11.0,11.4,10.52,3.984,0.0,8.692,,5.082,,,,,0.0,
2023-12-14T10:00:00.000Z,5.08,,4.89831,,4.52534,5.48253,7.8052,8.33523,9.75376,7.30047,,,5.418,6.93,,3.63,7.623,4.352,2.54,0.248,,3.683,,,2.5,,,2.751,4.572,5.412,,0.0,1.664,10.458,,6.016,,2.838,4.445,5.588,7.434,,,5.922,,4.69,,7.808,9.576,102.06,,5.418,5.375,12.625,,7.70003,1.93734,6.35629,,38.0443,7.13607,,1.3051,4.48102,3.354,4.675,10.044,,2.728,,,,,,,,,,6.14475,6.65383,6.69652,6.03732,6.65149,6.12519,4.68,0.0,9.804,,6.944,,,,,0.0,
2023-12-14T11:00:00.000Z,5.828,,4.51563,,4.41121,5.57751,7.48735,7.23797,8.70687,6.27212,,,5.58,6.954,,4.278,8.556,3.88,2.736,0.567,,4.275,,,1.925,,,3.024,5.746,6.171,,0.0,2.912,10.726,,6.696,,2.992,5.084,6.426,9.282,,,6.764,,4.224,,6.734,11.584,62.586,,5.55,6.222,30.212,,6.24511,1.69692,8.63443,,13.9095,7.10991,,1.22979,6.55887,3.68,5.03936,9.828,,3.969,,,,,,,,,,5.49953,13.4818,7.25182,7.38248,6.25409,6.41377,5.423,0.0,5.92,,6.804,,,,,0.0,
2023-12-14T12:00:00.000Z,4.012,,5.2285,,3.22218,5.48506,7.62518,7.85823,8.34819,5.44264,,,3.36,5.04,,2.9,6.264,2.38,1.778,0.116,,3.302,,,1.125,,,2.023,4.445,4.563,,0.0,2.057,7.434,,3.927,,2.737,4.092,4.797,6.084,,,4.428,,2.499,,3.388,8.591,26.52,,3.6,3.84,28.08,,8.62536,3.28232,6.78062,,14.7529,6.34906,,0.703956,5.63165,2.4,4.36414,7.656,,2.436,,,,,,,,,,6.28413,15.126,7.65621,7.70113,7.17145,6.35881,3.927,0.0,0.0,,4.176,,,,,0.0,
2023-12-14T13:00:00.000Z,6.28,,5.89824,,4.02175,9.25881,9.43408,10.7307,11.7721,7.79474,,,6.594,7.448,,4.228,8.607,5.208,3.335,0.465,,5.22,,,5.439,,,3.059,6.48,6.273,,0.0,2.907,11.388,,6.864,,4.239,7.473,6.636,8.232,,,7.45,,5.084,,7.191,11.627,67.032,,6.24,4.256,43.488,,12.2717,3.14437,4.64188,,21.4533,7.12982,,2.72755,5.56643,3.72,,10.54,,3.41,,,,,,,,,,6.73899,12.9216,9.18913,8.51818,7.80843,7.7398,5.846,0.0,0.0,,5.89,,,,,0.156,
2023-12-14T14:00:00.000Z,5.58,,6.09555,,5.09498,,9.21874,11.3911,11.387,9.16363,,,4.75,6.9,,3.567,7.395,5.0,2.604,0.36,,4.278,,,4.557,,,2.4,4.464,5.785,,0.0,1.974,,,5.58,,3.384,4.992,5.859,7.225,,,5.336,,4.606,,6.674,9.384,144.808,,4.888,2.912,21.749,,8.74504,2.24589,4.97795,,20.4878,7.79061,,3.14685,3.7296,2.82,6.74266,7.92,,1.98,,,,,,,,,,6.72616,9.16927,7.62871,9.38795,8.27395,8.18784,5.13,0.0,0.188,,5.67,,,,,0.094,
2023-12-14T15:00:00.000Z,5.58,,5.33769,,5.56519,8.68291,7.98553,11.6779,11.6015,8.85455,,,4.784,6.764,,3.354,7.482,4.465,2.73,0.176,,3.549,,,4.77,,,2.232,4.459,6.16,,0.0,2.457,9.646,,6.097,,3.185,5.58,6.03,7.82,,,5.22,,4.324,,6.825,9.09,120.06,,4.732,3.293,17.978,,7.15024,2.66586,5.10274,,21.3158,6.58376,,2.12416,3.45393,2.73,6.07156,7.656,,2.024,,,,,,,,,,6.41513,8.77273,7.34874,8.98618,8.00605,7.74218,5.336,0.0,0.182,,6.072,,,,,0.0,
2023-12-14T16:00:00.000Z,10.496,,2.04293,,3.44975,,,,,,,,7.874,11.685,,5.856,13.176,11.139,,,,4.662,,,10.44,,,3.3,6.527,10.25,,0.0,3.63,11.752,,10.287,,7.68,7.42,,12.98,,,8.12,,8.083,,10.164,,69.174,,,,22.022,,0.847509,0.423799,0.698141,,1423.13,2.75297,,0.137915,0.270422,,2.64552,34.798,,2.921,,,,,,,,,,2.21547,,,,3.12973,,9.159,0.0,2.52,,11.811,,,,,0.125,
2023-12-14T17:00:00.000Z,9.875,,2.07875,,3.62322,6.05345,3.89191,8.10603,7.27526,5.12631,,,8.556,11.834,,6.396,13.776,12.513,4.988,0.25,,5.336,,,9.163,,,3.15,6.84,11.408,,0.0,3.993,10.296,,10.664,,5.375,7.119,12.852,13.794,,,8.925,,9.344,,11.495,19.723,62.708,,8.733,5.124,16.592,,1.14648,0.421608,0.587394,,3177.27,3.62864,,0.116239,0.253381,7.134,2.84268,36.125,,2.875,,,,,,,,,,2.86021,4.16733,3.96765,3.44755,4.08833,4.16673,9.625,0.0,11.07,,12.625,,,,,0.123,
2023-12-14T18:00:00.000Z,9.0,,1.96721,,3.17783,5.59958,3.70558,7.43584,6.44109,4.43597,,,8.82,11.1,,6.12,13.311,11.1,4.726,0.456,,5.56,,,8.99,,,2.96,6.392,12.768,,0.0,4.32,10.934,,10.212,,5.328,7.83,12.3,24.327,,,8.866,,9.324,,11.232,15.729,88.788,,9.49,6.66,24.42,,0.694369,0.402676,0.515078,,3244.19,2.83408,,0.13218,0.264359,5.84,2.48291,31.768,,3.344,,,,,,,,,,2.81082,3.71937,3.6711,3.35212,3.56698,3.66176,9.324,0.0,7.644,,13.376,,,,,0.146,
2023-12-14T19:00:00.000Z,7.379,,,,6.11475,8.0287,9.02217,10.6099,9.2601,8.72108,,,8.792,9.576,,5.662,9.834,8.33,3.666,0.31,,4.512,,,5.8,,,4.05,6.533,7.65,,0.0,3.322,8.866,,9.516,,6.636,8.22,8.216,10.44,,,6.424,,7.47,,10.872,13.95,58.588,,8.06,5.889,18.45,,10.6886,2.51083,9.92479,,77.9658,8.94818,,2.15138,4.68965,4.62,6.58122,29.605,,3.255,,,,,,,,,,8.74255,10.5534,9.78122,10.9407,10.0602,9.59396,7.95,0.0,11.625,,8.835,,,,,0.0,
2023-12-14T20:00:00.000Z,4.096,,,,5.46323,7.29734,9.05427,10.0335,7.41032,8.12586,,,6.336,6.35,,3.54,5.9,4.576,2.772,0.246,,3.828,,,2.967,,,2.565,4.488,4.477,,0.0,3.93,6.812,,6.89,,3.013,5.754,6.272,6.785,,,4.515,,4.031,,10.087,9.398,87.249,,6.468,4.032,13.986,,10.132,2.42366,7.50063,,72.0927,9.00647,,1.97279,4.97865,4.488,8.76749,15.375,,2.46,,,,,,,,,,8.34465,10.0608,9.48557,10.0647,10.0407,9.33291,5.586,0.0,3.3,,5.412,,,,,0.132,
2023-12-14T21:00:00.000Z,5.146,,,,4.65559,6.52621,7.29359,7.80245,6.81886,6.85927,,,6.72,7.59,,3.864,7.084,4.375,2.31,0.656,,4.29,,,1.98,,,2.55,5.61,5.216,,0.0,4.509,11.55,,7.348,,3.36,5.81,7.138,8.427,,,5.94,,4.498,,6.68,11.055,113.52,,6.048,4.455,19.47,,7.84037,2.37528,7.3351,,72.6813,8.56171,,2.68728,5.48424,3.34,4.98502,17.056,,3.28,,,,,,,,,,7.15092,6.26964,5.87548,6.14692,6.52497,5.68833,5.915,0.0,6.513,,6.068,,,,,0.0,
